order_id,customer_name,item_name,item_category,quantity,unit_price,total_price,order_date,delivery_date,payment_method,delivery_address,city,country
682,Taddeo Thorne,Baby Safety Corner Guards,Baby,64,499.13,940.46,4/19/2021,9/11/2021,Online Payment,002 Waywood Hill,Selopuro,Indonesia
683,Cornelia Larchiere,Plant Growing Kit,Garden,56,637.89,1579.69,8/6/2021,4/5/2021,Online Payment,11818 Lawn Way,Daoxu,China
684,Rochette Odlin,Vegetable Stir-Fry Sauce,Food - Sauces,80,326.65,8699.72,8/26/2021,1/7/2021,Credit Card,70 Waxwing Place,Mpigi,Uganda
685,Carleton Mooreed,Roasted Red Pepper Dip,Food - Snacks,2,276.24,6386.74,2/20/2021,4/17/2021,Cash,96507 Bartelt Junction,Rio Branco do Sul,Brazil
686,Tyne Feore,Herb Drying Rack,Garden,56,419.82,2147.7,4/1/2021,11/28/2021,Online Payment,520 Bowman Place,Berdyans’k,Ukraine
687,Darbie Guttridge,Portable Camping Stove,Outdoor,39,775.45,2196.07,1/25/2021,12/29/2021,Credit Card,3683 Bay Junction,Zonghan,China
688,Hadria Willgoose,Italian Pasta,Food - Grains,96,2.36,8083.02,12/9/2021,11/18/2021,Credit Card,6318 Roxbury Alley,Amio,Philippines
689,Bunni Thomerson,Indoor Plants,Garden,90,677.23,6499.67,9/29/2021,8/27/2021,Credit Card,820 Michigan Center,Huainan,China
690,Berte Costerd,Yoga Mat,Fitness,33,142.34,3306.94,12/15/2021,11/26/2021,Credit Card,53 Grasskamp Circle,Donegal,Ireland
691,Vickie Element,Leather Notebook Cover,Office,14,698.62,3752.56,7/10/2021,7/20/2021,Credit Card,2901 Amoth Avenue,Rogachëvo,Russia
692,Hollis Reast,Peanut Butter Protein Balls,Food - Snacks,66,234.94,7861.89,12/26/2021,3/7/2021,Online Payment,7407 Fisk Way,Carmen,Philippines
693,Sylvester Tuckerman,Frozen Mixed Vegetables,Food - Frozen,51,290.52,9844.82,4/22/2021,6/24/2021,Online Payment,80084 Marcy Center,Hobo,Philippines
694,Gwenny Senten,LED Flashing Pet Collar,Pets,37,833.67,2078.35,9/14/2021,10/16/2021,Online Payment,621 Memorial Pass,Stockholm,Sweden
695,Patin Keher,Savory Trail Mix,Food - Snacks,80,155.84,9457.73,3/1/2021,2/24/2021,Credit Card,7867 Warbler Alley,Matiao,Philippines
696,Eula Kinnie,Almond Flour Biscuits,Food - Bakery,10,175.41,6806.12,9/11/2021,11/30/2021,Credit Card,3831 Pine View Trail,Lương Bằng,Vietnam
697,Paddy Brigman,Cucumber,Food - Produce,7,443.74,8599.9,12/30/2021,2/10/2021,Cash,066 Iowa Pass,Biguo,China
698,Gusella Richter,Organic Black Rice,Food - Grains,68,361.48,4573.03,8/11/2021,7/22/2021,Cash,359 Stang Terrace,Nytva,Russia
699,Rog Farnes,Outdoor Sports Backpack,Outdoor,79,364.47,6343.39,2/23/2021,3/17/2021,Credit Card,1 Gerald Place,Los Angeles,Mexico
700,Oberon Gorring,French Onion Dip,Food - Condiments,70,885.97,6219.9,4/28/2021,5/29/2021,Online Payment,4 Bultman Pass,Cullinan,South Africa
701,Tobin Orehead,Trackpad for Laptop,Accessories,38,971.35,9313.19,3/16/2021,5/16/2021,Online Payment,48502 Division Avenue,Stari Grad,Serbia
702,Dewey Sore,Beef Jerky,Food - Snacks,37,262.67,8147.83,10/25/2021,1/4/2021,Cash,5 Forest Parkway,Rača,Serbia
703,Corinna Dick,Fried Rice,Food - Frozen Foods,31,163.03,2764.93,5/22/2021,3/27/2021,Credit Card,709 Old Shore Plaza,Poniatowa,Poland
704,Tessa Basey,Barbecue Chicken Pizza,Food - Frozen Foods,44,926.37,3884.96,12/14/2021,10/23/2021,Credit Card,2128 Bay Trail,Payapa,Philippines
705,Ambrosi Cordeiro,Waterproof Rain Boots,Clothing - Footwear,11,757.87,3450.05,5/21/2021,6/7/2021,Online Payment,84395 Maple Wood Avenue,Jimo,China
706,Erskine Tolworth,Maple Bacon Jerky,Food - Meat,68,396.4,4069.68,3/23/2021,4/1/2021,Cash,58 Namekagon Drive,Fayaoué,New Caledonia
707,Urbanus Baudins,Sriracha Sauce,Food - Condiments,16,772.23,6846.18,11/23/2021,3/4/2021,Cash,47711 Anderson Pass,Lujiao,China
708,Madlin Aujean,Tattoo Kit,Art Supplies,100,592.88,7585.53,10/26/2021,10/28/2021,Credit Card,5 Warrior Way,Shreveport,United States
709,Kay Lebrun,Sweet Corn,Food - Canned Goods,94,567.85,6302.27,8/9/2021,12/1/2021,Cash,54924 Monterey Place,Songgang,China
710,Kathryn Filipov,Cucumber Lime Sparkling Water,Food - Beverages,33,935.03,4900.26,4/5/2021,9/2/2021,Online Payment,214 Hoepker Trail,Paris La Défense,France
711,Cassandra Orto,Outdoor Adventure Kit,Outdoor,71,324.35,6847.26,5/8/2021,1/29/2021,Online Payment,07 Reinke Trail,Mertzig,Luxembourg
712,Belita Beverstock,Italian Sausage Links,Food - Meat & Poultry,59,418.55,7776.2,9/29/2021,4/28/2021,Online Payment,4073 Memorial Way,Ozëry,Russia
713,Kacie Gosnold,Grilled Vegetable Medley,Food - Vegetables,54,662.54,4103.13,8/14/2021,12/6/2021,Credit Card,0 Beilfuss Terrace,Saint-Avertin,France
714,Minne Tiddeman,Organic Coconut Flakes,Food - Baking,34,941.03,7512.72,10/14/2021,9/28/2021,Credit Card,0477 Rutledge Circle,Hudai,China
715,Del Merryweather,Fitness Tracker Band,Fitness,22,458.18,186.89,8/27/2021,2/24/2021,Online Payment,86 Lakewood Gardens Drive,Sargatskoye,Russia
716,Kane Treagust,Fire Roasted Salsa,Food - Condiments,65,412.18,1597.3,3/2/2021,11/28/2021,Online Payment,0 Nevada Way,Burgos,Philippines
717,Aindrea Bolsover,Beef Stew Meat,Food - Meat,15,754.92,4408.99,3/22/2021,3/10/2021,Online Payment,55 Little Fleur Plaza,Begejci,Serbia
718,Wenona Allenby,Animal Paw Print Soap Dispenser,Home,32,92.15,1335.23,12/6/2021,8/22/2021,Cash,90023 Columbus Alley,Yong’an,China
719,Thebault Montilla,BBQ Sauce,Food - Condiments,87,118.75,5047.86,4/13/2021,4/17/2021,Cash,70650 Monterey Alley,Macayug,Philippines
720,Florette Brion,Essential Oil Roller Bottles,Health,21,850.3,4979.96,8/30/2021,7/13/2021,Cash,768 Green Ridge Court,Rendeng,Indonesia
721,Astrix Johanning,Premium Flashlight,Outdoor,41,30.5,4985.27,11/9/2021,2/2/2021,Online Payment,7004 Di Loreto Center,Caen,France
722,Roldan Jurewicz,Apple Sauce,Food - Canned Goods,64,627.56,2569.88,5/2/2021,1/2/2021,Online Payment,38032 Scofield Trail,Pingding,China
723,Rafaelia Catcheside,Raspberry Vanilla Greek Yogurt,Food - Dairy,40,365.89,5108.07,7/23/2021,11/11/2021,Online Payment,924 Sommers Court,Puerto López,Colombia
724,Duncan Trevett,Camping Tarp,Outdoor,67,19.01,9699.98,11/1/2021,1/3/2021,Credit Card,1 Jenifer Point,Bandarlampung,Indonesia
725,Deena Siseland,Portable Solar Camp Shower,Outdoor,100,284.6,9208.87,10/12/2021,12/15/2021,Credit Card,7 Forster Avenue,‘Aqrah,Iraq
726,Charisse Girodier,Blackberry Jam,Food - Condiments,22,423.64,8062.09,5/29/2021,10/30/2021,Credit Card,45 Autumn Leaf Crossing,Sinjhoro,Pakistan
727,Gilberto Napthine,Mini Projector,Electronics,42,825.33,1601.16,1/18/2021,7/11/2021,Cash,2177 Fieldstone Street,Köping,Sweden
728,Dorise Leftly,Fleece Lined Leggings,Clothing,6,835.84,1463.14,6/17/2021,4/1/2021,Cash,6742 Stang Center,Dafang,China
729,Darn Crain,Miso Soup Starter,Food - Soups,18,244.82,5391.06,10/2/2021,6/21/2021,Cash,19729 Meadow Ridge Center,Verkhniye Kigi,Russia
730,Berthe Alfwy,Dried Mango Slices,Food - Snacks,66,464.53,7639.87,2/26/2021,10/7/2021,Credit Card,917 Montana Hill,Tabango,Philippines
731,Danya Primrose,Pumpkin Ice Cream,Food - Frozen Foods,61,988.68,6867.08,7/8/2021,3/5/2021,Cash,271 Vahlen Trail,Xiaojiezi,China
732,Dud Shimuk,Car Escape Tool,Automotive,60,501.12,5716.59,8/27/2021,7/20/2021,Cash,0 Golf Course Terrace,Joyabaj,Guatemala
733,Lorne Moller,Thyme,Food - Fresh Produce,62,768.5,9518.1,3/30/2021,9/3/2021,Cash,98927 Kennedy Trail,Haoyi,China
734,Annissa Holbie,Coconut Cream Pie Mix,Food - Baking,4,283.7,8126.35,2/10/2021,9/18/2021,Online Payment,8 Bayside Place,Shuidong,China
735,Mattias Paulou,Peanut Butter Protein Balls,Food - Snacks,48,486.86,3161.67,11/2/2021,3/2/2021,Cash,56384 Waxwing Center,Nakambala,Zambia
736,Antone Penkethman,Wrap Jumpsuit,Clothing - Jumpsuits,91,813.42,1538.87,9/8/2021,11/12/2021,Cash,54280 Oneill Hill,Sing Buri,Thailand
737,Emmalynn Betonia,Whole Roasted Chicken,Food - Meats,62,304.01,5985.93,6/30/2021,3/8/2021,Cash,49270 Sheridan Pass,San Salvador de Jujuy,Argentina
738,Loraine Mewitt,Workstation Laptop Stand,Office,91,992.11,9012.62,7/17/2021,9/8/2021,Online Payment,34 Pierstorff Street,Anju,China
739,Kaiser Ruggiero,Banana Nut Oatmeal Cups,Food - Breakfast,15,74.29,1895.0,10/2/2021,2/4/2021,Online Payment,9112 Eastwood Drive,Carvalho,Portugal
740,Sande Merington,Thyme,Food - Fresh Produce,45,689.75,4607.39,1/8/2021,8/14/2021,Cash,723 Crownhardt Parkway,Chynów,Poland
741,Helenka Duffy,Veggie Lovers Pizza,Food - Frozen Foods,72,770.58,8593.11,10/8/2021,11/2/2021,Online Payment,27035 Tennyson Street,Barreiras,Portugal
742,Guido Tumility,Microfiber Cleaning Cloth Set,Home,38,502.21,6805.57,8/7/2021,11/13/2021,Cash,3 Eastlawn Street,Laojunmiao,China
743,Lavinie Pittendreigh,Avocado Oil,Food - Oils,72,840.79,8147.03,2/16/2021,4/5/2021,Credit Card,86366 La Follette Center,Darungan Lor,Indonesia
744,Kimmie Breakey,Honey Roasted Peanuts,Food - Snacks,63,616.16,7016.76,3/1/2021,12/26/2021,Credit Card,3 Eastwood Point,Springbok,South Africa
745,Elysha Donaher,Orange Ginger Vinaigrette,Food - Condiments,21,636.28,1699.69,6/29/2021,1/13/2021,Credit Card,6 Scott Circle,Tanda,Ivory Coast
746,Marchall Ceccoli,Organic Black Beans,Food - Canned Goods,46,44.1,2788.28,4/27/2021,4/6/2021,Cash,71 Express Court,Fengren,China
747,Milissent Harding,Chocolate Mint Cookies,Food - Baking,99,398.43,6158.31,3/10/2021,10/8/2021,Cash,34857 Crowley Junction,Kaem,Indonesia
748,Druci Golledge,Chiffon Blouse,Clothing - Shirts,63,690.96,7618.14,12/9/2021,4/19/2021,Cash,28 Heffernan Park,Macau,Brazil
749,Doloritas Lindstrom,Chocolate Mint Cookies,Food - Baking,11,234.02,3902.76,9/7/2021,1/2/2021,Online Payment,77 Spohn Way,Mitú,Colombia
750,Leola Dunthorn,Compact Folding Table,Outdoor,78,493.99,7026.62,2/21/2021,5/22/2021,Cash,0 Heffernan Lane,Osypenko,Ukraine
751,Emanuel Titman,Canned Black Beans,Food - Canned Goods,99,685.79,4830.24,1/17/2021,1/7/2021,Cash,50 Waywood Point,Póvoa de Penela,Portugal
752,Darelle Cryer,Essential Oil Roller Bottles,Health,23,352.37,7751.16,10/6/2021,2/18/2021,Credit Card,1 East Way,Delaware,Canada
753,Catina Winscomb,Decorative LED Neon Sign,Home,32,154.17,4885.38,2/18/2021,7/22/2021,Online Payment,53 Vahlen Pass,Wudan,China
754,Ethelyn Eskrick,Fettuccine Alfredo Dinner Kit,Food - Prepared Meals,47,643.29,2869.87,8/8/2021,5/21/2021,Cash,73 Buena Vista Hill,Wolbrom,Poland
755,Catherin Whalebelly,Non-Stick Baking Sheet,Kitchen,40,638.29,3089.06,4/5/2021,2/4/2021,Online Payment,4215 Judy Trail,Yeping,China
756,Bradley Lindenfeld,Pet Nail Clipper,Pets,90,813.1,8513.87,1/22/2021,8/4/2021,Online Payment,00 Oneill Plaza,Anjirmuara,Indonesia
757,Kelcy Balsdone,Induction Cooktop,Kitchen,4,420.03,3792.14,7/6/2021,2/11/2021,Credit Card,03031 Reindahl Parkway,Krasiczyn,Poland
758,Amargo Casely,Electric Butter Churn,Kitchen,29,999.04,4572.13,7/6/2021,3/14/2021,Cash,656 Stone Corner Junction,Kushtia,Bangladesh
759,Miriam Kimmitt,Multifunctional Pocket Tool,Tools,77,938.97,3458.93,6/12/2021,4/7/2021,Online Payment,70104 Crescent Oaks Road,Palumbungan,Indonesia
760,Vicky Meadowcraft,Oven Thermometer,Kitchen,65,909.78,4783.25,12/7/2021,12/14/2021,Cash,39 Rockefeller Crossing,Bigaa,Philippines
761,Conant Odo,Leek and Potato Soup,Food - Soups,5,52.36,2982.66,3/28/2021,10/13/2021,Cash,18886 Chinook Alley,Lengor,Indonesia
762,Urban Lebbon,Pet Activity Tracker,Pets,22,873.08,3561.13,2/18/2021,4/16/2021,Credit Card,40657 Hoffman Hill,Al Jubayhah,Jordan
763,Huntley Boxell,Bluetooth Tracker,Accessories,37,478.49,7645.77,8/2/2021,10/8/2021,Online Payment,48300 Blackbird Place,Botigues,Philippines
764,Allin Hamlyn,Dish Rack,Kitchen,48,680.15,9560.85,4/27/2021,1/24/2021,Credit Card,258 Sachs Road,Kondrovo,Russia
765,Corrinne Okey,High-Low Hem Tee,Clothing - Tops,34,945.33,377.87,11/2/2021,12/14/2021,Credit Card,026 Beilfuss Street,Qalandiyā,Palestinian Territory
766,Maegan Mulqueen,Ramen Noodle Soup Cups,Food - Prepared Meals,52,70.04,9502.92,2/23/2021,1/4/2021,Cash,046 Kings Court,Rangxi,China
767,Else Waszczyk,Tofu,Food - Meat Alternatives,47,101.77,8344.95,6/19/2021,12/6/2021,Online Payment,02 Derek Drive,Zavitinsk,Russia
768,Shelby Le Barre,Peanut Butter Filled Pretzels,Food - Snacks,58,218.19,5014.34,10/5/2021,10/21/2021,Cash,48 Prairieview Plaza,Cikomara,Indonesia
769,Rici Kearns,Breezy Off-The-Shoulder Top,Clothing - Tops,5,303.51,3935.51,7/18/2021,12/1/2021,Credit Card,5446 Southridge Parkway,Talisay,Philippines
770,Johannah Clemo,Fresh Cilantro,Food - Produce,46,553.28,1633.83,9/21/2021,9/18/2021,Online Payment,0176 Sundown Point,Meijiang,China
771,Pietro Gascoyen,Classic Minestrone Soup,Food - Soups,17,154.62,201.34,7/2/2021,6/27/2021,Online Payment,2 Vermont Road,Meaux,France
772,Maurits Prothero,Electric Hot Water Dispenser,Kitchen,70,796.11,6836.4,12/3/2021,4/15/2021,Online Payment,5952 Sycamore Circle,Kolirerek,Indonesia
773,Celestia Treagus,Shower Curtain Hooks,Home,24,860.78,9522.14,4/25/2021,7/1/2021,Cash,16 Spaight Plaza,Buenavista,Philippines
774,Jaimie Etoile,Black Bean & Corn Salad,Food - Salads,35,191.0,8623.48,9/15/2021,2/14/2021,Cash,93 Mesta Trail,Vlorë,Albania
775,Quincey Eaton,Mediterranean Olives,Food - Condiments,39,322.69,1845.96,9/15/2021,4/2/2021,Credit Card,7270 Fulton Lane,Santa Catarina,Portugal
776,Siouxie Horsey,Bicycle Lock,Bicycles,3,782.7,551.74,3/19/2021,5/12/2021,Credit Card,91 Hoffman Alley,Turośń Kościelna,Poland
777,Audre Secretan,Wireless Smart Plug,Smart Home,99,343.51,7759.01,1/14/2021,7/23/2021,Online Payment,9356 Sunnyside Street,Junín,Colombia
778,Marinna Dobbs,Nutty Trail Mix,Food - Snacks,7,395.62,8466.84,11/16/2021,3/3/2021,Online Payment,402 Comanche Center,Port Elizabeth,Saint Vincent and the Grenadines
779,Lorin De Lisle,Garden Hose,Garden,36,604.28,7663.09,6/3/2021,2/12/2021,Online Payment,3477 Arrowood Place,Macaíba,Brazil
780,Pat Pearne,Banana Peanut Butter Smoothie,Food - Frozen Foods,84,326.48,9592.09,10/21/2021,2/2/2021,Credit Card,45129 Hallows Crossing,Coishco,Peru
781,Page Fantin,Biodegradable Dog Waste Bags,Pets,65,125.02,9777.29,7/25/2021,6/16/2021,Cash,5370 Raven Avenue,Poniatowa,Poland
782,Rance Lancastle,Yoga Strap,Fitness,100,6.29,4007.12,4/7/2021,8/3/2021,Online Payment,99 Rieder Plaza,Ntonggu,Indonesia
783,Elfrida Heam,Butternut Squash Ravioli,Food - Frozen Foods,45,824.6,9985.92,2/28/2021,6/17/2021,Credit Card,3 Thackeray Avenue,Gresik,Indonesia
784,Trever Joul,Garlic Herb Grilled Chicken,Food - Frozen Foods,51,547.4,7099.49,5/10/2021,8/28/2021,Credit Card,5 Forest Dale Crossing,San Jose,Mexico
785,Jarid Lincke,Tea Set with Infuser,Kitchen,57,69.92,2685.94,4/27/2021,10/13/2021,Cash,8 Victoria Alley,Apeldoorn,Netherlands
786,Dyana Stolte,Ramen Noodle Soup Cups,Food - Prepared Meals,52,930.97,6454.95,5/20/2021,11/18/2021,Cash,260 7th Alley,Azenha,Portugal
787,Adara Mattusevich,Pumpkin Seeds,Food - Snacks,26,101.32,8249.87,3/10/2021,7/16/2021,Cash,73 Ohio Lane,Santa Catalina - Dique Lujan,Argentina
788,Silvan Synder,Pet Travel Bowl,Pets,12,3.32,5776.95,6/7/2021,6/3/2021,Cash,4 Tony Pass,Montonggamang,Indonesia
789,Tamar Longlands,Bird Feeder,Outdoor,36,290.71,5750.0,1/18/2021,7/14/2021,Online Payment,4902 Kropf Terrace,Catriel,Argentina
790,Boniface Nacey,Coconut Water,Food - Beverages,72,442.7,7593.99,10/2/2021,6/5/2021,Online Payment,4 Rieder Circle,Mukdahan,Thailand
791,Valerie Fookes,Cotton Quilted Throw Blanket,Home,51,304.58,4388.68,9/27/2021,11/19/2021,Cash,898 Oriole Park,Wonorejo,Indonesia
792,Adena Arnaldo,Maple Pecan Granola,Food - Breakfast,67,312.63,6490.39,12/9/2021,9/24/2021,Online Payment,79245 Manufacturers Trail,Vidnoye,Russia
793,Normie Elesander,Popcorn Chicken,Food - Frozen,47,102.12,5809.28,12/11/2021,1/1/2021,Credit Card,7151 Sunbrook Plaza,Tsyelyakhany,Belarus
794,Clarance Pallesen,Foam Building Blocks for Kids,Toys,25,26.15,8342.21,10/5/2021,1/19/2021,Online Payment,1 Rowland Drive,Salvador,Portugal
795,Jessi Phillps,Chocolate Raspberry Tart,Food - Bakery,8,567.78,7164.79,5/14/2021,7/2/2021,Cash,8 5th Hill,Vybor,Russia
796,Benedict Matousek,Safety First Aid Kit,Health,68,941.17,3281.65,1/10/2021,10/17/2021,Cash,4 Steensland Alley,Carrefour,Haiti
797,Kristy Sissens,Kale and Quinoa Salad,Food - Salads,82,683.45,8645.26,7/22/2021,9/26/2021,Credit Card,9 Myrtle Drive,Taibai,China
798,Elyn Ebbins,Wireless Earbuds,Audio,73,631.02,1385.09,1/24/2021,7/24/2021,Cash,9323 Talmadge Terrace,Varoška Rijeka,Bosnia and Herzegovina
799,Antonino Voas,Surimi Crab Sticks,Food - Seafood,92,860.17,250.88,9/8/2021,7/11/2021,Cash,66 Birchwood Road,Purral,Costa Rica
800,Harmony Zottoli,Asian Noodle Salad Kit,Food - Salads,89,410.83,3441.42,6/14/2021,11/18/2021,Online Payment,58761 Cottonwood Plaza,Guri-si,South Korea
801,Carling Chastand,Zucchini Noodles,Food - Vegetables,33,393.79,622.49,9/7/2021,4/25/2021,Credit Card,822 Gateway Court,Al Manqaf,Kuwait
802,Yasmeen Huckle,Chocolate Hazelnut Granola,Food - Cereal,100,777.77,8425.77,12/3/2021,6/20/2021,Cash,808 Surrey Terrace,Virginia Beach,United States
803,Tallou Spellecy,Mango Chunks,Food - Frozen Fruits,37,800.85,4446.03,4/15/2021,7/12/2021,Online Payment,71 Bonner Junction,Beit Horon,Israel
804,Bobette Whetnall,Mediterranean Flatbread,Food - Bakery,81,11.21,2837.96,5/10/2021,5/16/2021,Cash,682 Elgar Junction,Cayambe,Ecuador
805,Beatrisa Passingham,Chia Seeds,Food - Grains,79,753.66,3597.32,10/2/2021,6/4/2021,Cash,307 Randy Plaza,Lalībela,Ethiopia
806,Papageno Aggas,Savory Quinoa Pudding,Food - Sides,23,359.09,1260.97,7/30/2021,5/17/2021,Online Payment,134 Kenwood Alley,Beauceville,Canada
807,Linoel Vellden,Mediterranean Flatbread,Food - Bakery,16,755.31,2265.23,6/21/2021,7/9/2021,Credit Card,29490 Monterey Hill,Potlot,Indonesia
808,Redford Ernshaw,Mediterranean Chickpea Salad,Food - Salads,54,866.72,7107.07,6/16/2021,2/5/2021,Online Payment,8698 Dovetail Way,Sembungin,Indonesia
809,Cameron Castelyn,Kitchen Scale,Kitchen,41,654.77,5725.5,7/29/2021,6/20/2021,Online Payment,9631 Mariners Cove Way,Lebao,Indonesia
810,Marrilee Kubista,Solar Power Bank,Electronics,15,198.79,1355.71,9/10/2021,12/11/2021,Online Payment,2 Del Sol Court,Annecy,France
811,Claudelle Weben,Ginger Turmeric Tea,Food - Beverages,90,135.49,1680.53,7/8/2021,12/10/2021,Online Payment,424 Heath Place,Rio Preto da Eva,Brazil
812,Nina Doogue,Plant Pot Drip Trays,Garden,82,110.57,2470.03,3/9/2021,10/16/2021,Credit Card,887 Northport Center,Dhamār,Yemen
813,Daisey Nacci,Puzzle 3D Model Kit,Toys,16,255.22,9347.13,12/12/2021,2/25/2021,Online Payment,93 Rigney Circle,Kan,China
814,Ermina Levicount,Organic Coconut Oil,Food - Oils,1,855.52,5415.24,1/22/2021,3/4/2021,Credit Card,685 Crownhardt Court,Kalianget,Indonesia
815,Fionnula Valsler,Apple Cinnamon Oatmeal,Food - Breakfast,4,380.05,9625.02,7/28/2021,11/2/2021,Online Payment,9123 Scoville Plaza,Qianzhou,China
816,Bendite Hadrill,Travel Mug with Leak-Proof Lid,Kitchen,79,29.44,978.78,9/19/2021,9/1/2021,Cash,1 Porter Crossing,Unión,Paraguay
817,Ardelis Erridge,Garlic and Herb Cream Cheese,Food - Dairy,100,369.67,9715.47,1/30/2021,5/7/2021,Online Payment,99594 Golf Course Plaza,Fenjie,China
818,Sharona Orritt,Travel Makeup Organizer,Beauty,98,606.58,7180.64,6/29/2021,6/5/2021,Credit Card,2023 Fisk Point,Shuangxing,China
819,Gavan Melliard,Outdoor Adventure Kit,Outdoor,57,449.29,1562.28,12/26/2021,6/2/2021,Online Payment,468 Kensington Street,Kanluran,Philippines
820,Araldo Borrow,Colorful Post-It Notes Set,Office,56,227.51,5397.1,8/10/2021,5/5/2021,Cash,1 Westerfield Drive,Klášterec nad Ohří,Czech Republic
821,Dodie Buglar,USB Wall Charger,Accessories,23,893.44,4381.85,4/18/2021,5/3/2021,Credit Card,70 Jenna Court,Qingyang,China
822,Anne Malkin,Sweet Cherry Tomatoes,Food - Produce,63,203.24,4077.67,6/20/2021,9/22/2021,Online Payment,58899 Mandrake Parkway,Xumu,China
823,Caritta Armer,Compact Digital Camera,Photography,89,124.06,255.73,7/21/2021,6/24/2021,Online Payment,29 Forest Circle,Višňové,Czech Republic
824,Gratiana Boyet,Leather Biker Jacket,Clothing - Outerwear,76,606.61,2419.71,4/14/2021,9/20/2021,Credit Card,2 Hintze Lane,Washington,United States
825,Martyn Baskeyfield,Gaming Mousepad,Gaming,23,923.74,5835.27,6/17/2021,7/21/2021,Online Payment,36 Rowland Trail,Yuetang,China
826,Alverta Neville,Beet Salad,Food - Prepared Foods,42,626.09,3088.75,3/27/2021,2/7/2021,Online Payment,8960 Pleasure Road,Lianpeng,China
827,Claudian Ponceford,High-Low Hem Tee,Clothing - Tops,51,347.67,7429.83,5/22/2021,10/24/2021,Cash,5 Meadow Ridge Crossing,Buenos Aires,Mexico
828,Max Riddich,Pineapple Chunks (canned),Food - Fruits,29,360.31,1380.81,2/12/2021,11/17/2021,Credit Card,19 Bellgrove Plaza,Shiraoka,Japan
829,Glynda Giacovetti,Electric Kettle with Temperature Control,Kitchen,74,84.85,7895.81,5/14/2021,5/17/2021,Credit Card,33785 Mallory Terrace,Longxi,China
830,Bettina Silverton,Saffron Rice Mix,Food - Grains,15,932.86,213.15,12/9/2021,12/15/2021,Online Payment,80681 Parkside Circle,Pocsi,Peru
831,Dode Spat,Cinnamon Roll Kit,Food - Baking,21,821.41,9703.64,3/27/2021,2/22/2021,Cash,18 Canary Junction,Yefimovskiy,Russia
832,Oswell Beesey,Frozen Mixed Berries,Food - Frozen Foods,66,140.09,9386.3,6/8/2021,2/4/2021,Credit Card,14820 South Center,Jinsha,China
833,Elston Jaycock,Coffee Capsule Dispenser,Kitchen,79,267.33,8368.09,9/22/2021,2/12/2021,Credit Card,067 Kenwood Street,Kyurdarmir,Azerbaijan
834,Bill Ruane,Sweet Potato Noodles,Food - Pasta,87,827.65,2636.35,12/22/2021,10/5/2021,Credit Card,68 Colorado Center,Portsmouth,Dominica
835,Gregg Reilingen,Travel Makeup Organizer,Beauty,47,707.19,9599.62,6/16/2021,7/9/2021,Online Payment,78412 Hooker Road,Knivsta,Sweden
836,Julienne Norledge,Pet Hair Vacuum Attachment,Pets,68,956.05,5616.78,2/12/2021,6/28/2021,Credit Card,148 Miller Avenue,Baishui,China
837,Almeda Brader,Peanut Butter Pretzel Bites,Food - Snacks,31,945.13,4241.8,11/17/2021,10/21/2021,Credit Card,98 Anhalt Junction,Thanh Khê,Vietnam
838,Sabina Birtonshaw,Herb Seasoned Croutons,Food - Salad Toppings,13,286.79,2808.84,1/2/2021,11/11/2021,Cash,1 Fordem Center,Juan de Acosta,Colombia
839,Belicia Czajkowski,Eco-Friendly Stainless Steel Straws,Kitchen,6,139.15,3364.07,2/25/2021,11/6/2021,Online Payment,6975 Caliangt Street,Drnje,Croatia
840,Jewelle Janos,Nutritional Yeast,Food - Pantry,75,185.14,5596.8,12/27/2021,8/1/2021,Cash,2 Karstens Lane,Chantepie,France
841,Roberto Perrottet,Stainless Steel Travel Mug,Kitchen,12,498.18,2768.35,6/20/2021,6/12/2021,Cash,6371 Bunker Hill Terrace,Leiguan,China
842,Judy Brierley,Garlic & Herb Goat Cheese,Food - Dairy,28,49.41,5919.08,8/9/2021,10/30/2021,Credit Card,77466 Wayridge Center,"Coruña, A",Spain
843,Melessa Kindell,Chunky Knit Sweater,Clothing - Tops,65,673.18,4681.2,1/16/2021,8/3/2021,Credit Card,24818 Oak Circle,Madimba,Tanzania
844,Torie Moggach,Camping Chair with Cooler,Outdoor,42,691.45,764.11,12/17/2021,12/15/2021,Credit Card,3 Clarendon Lane,Church End,United Kingdom
845,Davey Purdom,Wall Art,Home,59,990.78,4280.34,5/12/2021,3/7/2021,Online Payment,1045 Forest Terrace,Cola,China
846,Andeee Hallifax,Coffee Making Kit,Kitchen,17,872.96,7479.35,3/17/2021,6/18/2021,Credit Card,083 Scott Place,Sakata,Japan
847,Modesty Bamb,Cinnamon Sugar Tortilla Chips,Food - Snacks,37,475.56,329.2,3/11/2021,9/24/2021,Credit Card,9365 Northland Road,Taoyuan,China
848,Carroll Crangle,Travel Yoga Mat,Fitness,16,647.37,2766.24,1/28/2021,6/21/2021,Online Payment,6159 Scoville Point,Karanggeneng,Indonesia
849,Richmound Radbourne,Home Cleaning Robot,Home Appliances,17,951.68,3026.69,9/11/2021,10/24/2021,Credit Card,7 Valley Edge Junction,Borås,Sweden
850,Niccolo Petzolt,Honey Sesame Chicken Mix,Food - Frozen Meals,62,949.09,1689.0,11/5/2021,1/21/2021,Online Payment,39012 Waywood Junction,San Vicente,Argentina
